report_id,category,date
MOR11594,1. Seizure,2017-06-23
MOR33948,1. Seizure,2020-02-01
MOR36334,1. Seizure,2021-06-09
MOR14087,1. Seizure,2017-11-09
MOR43001,1. Seizure,2022-03-30
MOR39814,1. Seizure,2017-04-09
MOR11721,1. Seizure,2017-09-24
MOR39622,1. Seizure,2016-03-01
MOR15783,1. Seizure,2018-07-27
MOR28629,1. Seizure,2020-04-26
MOR39374,1. Seizure,2021-06-09
MOR39116,1. Seizure,2021-09-20
MOR31969,1. Seizure,2020-04-17
MOR21334,1. Seizure,2019-06-05
MOR44973,1. Seizure,2022-06-16
MOR48378,1. Seizure,2023-01-11
MOR14987,1. Seizure,2018-07-01
MOR36815,1. Seizure,2016-08-01
MOR10016,1. Seizure,2017-08-01
MOR32173,1. Seizure,2020-12-30
MOR37412,1. Seizure,2021-03-06
MOR45095,1. Seizure,2022-02-03
MOR49650,1. Seizure,2023-05-26
MOR34542,1. Seizure,2017-08-01
MOR30300,1. Seizure,2020-07-01
MOR39970,9. Enforcement Action / Prosecution,2015-09-01
MOR30507,1. Seizure,2020-06-16
MOR33194,1. Seizure,2015-08-12
MOR14190,1. Seizure,2017-05-24
MOR54443,1. Seizure,2024-01-10
MOR36814,1. Seizure,2016-04-01
MOR21276,1. Seizure,2016-04-20
MOR25696,1. Seizure,2015-04-15
MOR35884,1. Seizure,2016-02-23
MOR18063,1. Seizure,2015-07-01
MOR6608,1. Seizure,2016-08-01
MOR5669,1. Seizure,2016-04-01
MOR28722,1. Seizure,2020-05-05
MOR48372,2. Poaching / Illegal Harvesting,2021-08-31
MOR50375,1. Seizure,2023-04-20
MOR23099,1. Seizure,2019-07-11
MOR42057,1. Seizure,2021-12-11
MOR34556,1. Seizure,2016-01-01
MOR44283,1. Seizure,2021-10-25
MOR49789,1. Seizure,2022-05-07
MOR33357,1. Seizure,2021-03-01
MOR46351,1. Seizure,2022-06-01
MOR10237,1. Seizure,2016-10-21
MOR28245,1. Seizure,2019-11-01
MOR27665,2. Poaching / Illegal Harvesting,2017-01-01
MOR8948,3. Smuggling / Illegal Trade (not elsewhere included),2016-07-22
MOR18368,1. Seizure,2018-12-04
MOR44814,1. Seizure,2022-05-06
MOR30283,1. Seizure,2020-06-15
MOR45786,1. Seizure,2022-01-25
MOR14006,1. Seizure,2017-10-28
MOR13922,1. Seizure,2017-08-13
MOR15215,1. Seizure,2016-05-24
MOR28442,1. Seizure,2019-09-01
MOR5632,1. Seizure,2016-06-23
MOR25185,1. Seizure,2019-05-06
MOR44464,2. Poaching / Illegal Harvesting,2021-02-01
MOR50572,1. Seizure,2023-07-20
MOR20845,1. Seizure,2019-02-13
MOR4264,9. Enforcement Action / Prosecution,2016-03-01
MOR49772,1. Seizure,2023-01-11
MOR34567,1. Seizure,2015-01-01
MOR7378,1. Seizure,2016-07-02
MOR44086,1. Seizure,2021-10-01
MOR7677,1. Seizure,2016-12-04
MOR49048,1. Seizure,2021-01-01
MOR20635,1. Seizure,2015-08-01
MOR29719,1. Seizure,2020-07-13
MOR33774,1. Seizure,2021-03-19
MOR9808,1. Seizure,2016-06-07
MOR15335,1. Seizure,2017-08-11
MOR45556,1. Seizure,2022-07-05
MOR53586,1. Seizure,2023-11-06
MOR26259,1. Seizure,2018-12-01
MOR32905,1. Seizure,2021-02-01
MOR27990,1. Seizure,2019-07-28
MOR18562,1. Seizure,2016-10-24
MOR18907,1. Seizure,2019-03-18
MOR8104,2. Poaching / Illegal Harvesting,2016-12-31
MOR33766,1. Seizure,2020-02-15
MOR48690,1. Seizure,2021-11-20
MOR15934,1. Seizure,2018-06-25
MOR25666,1. Seizure,2019-10-04
MOR42392,1. Seizure,2022-01-01
MOR15306,1. Seizure,2017-01-23
MOR45354,1. Seizure,2015-04-19
MOR27333,1. Seizure,2019-06-12
MOR35009,1. Seizure,2021-04-28
MOR42162,1. Seizure,2021-08-18
MOR31424,1. Seizure,2020-11-27
MOR44141,1. Seizure,2022-01-01
MOR14727,1. Seizure,2018-01-27
MOR44095,1. Seizure,2021-09-01
MOR42890,1. Seizure,2022-03-31
MOR32824,1. Seizure,2020-08-29
MOR29358,1. Seizure,2020-07-13
MOR26095,1. Seizure,2018-03-27
MOR2854,1. Seizure,2015-04-18
MOR32917,1. Seizure,2021-01-25
MOR21604,1. Seizure,2019-06-18
MOR42333,1. Seizure,2016-12-22
MOR32131,1. Seizure,2020-11-01
MOR32186,1. Seizure,2020-11-01
MOR41635,1. Seizure,2022-02-01
MOR11476,1. Seizure,2017-10-25
MOR32915,1. Seizure,2021-01-25
MOR35877,1. Seizure,2015-10-01
MOR12234,1. Seizure,2017-10-01
MOR18906,1. Seizure,2018-05-11
MOR37352,1. Seizure,2021-07-25
MOR49314,1. Seizure,2021-08-10
MOR34565,1. Seizure,2016-07-04
MOR49509,1. Seizure,2022-08-01
MOR28327,1. Seizure,2019-06-28
MOR34635,1. Seizure,2021-01-28
MOR14783,1. Seizure,2016-03-28
MOR52072,1. Seizure,2021-06-18
MOR26703,2. Poaching / Illegal Harvesting,2016-02-05
MOR18326,1. Seizure,2015-08-31
MOR20719,1. Seizure,2018-07-18
MOR43266,1. Seizure,2022-05-06
MOR51100,1. Seizure,2023-05-28
MOR37553,1. Seizure,2017-01-18
MOR37116,1. Seizure,2021-06-28
MOR21480,1. Seizure,2019-03-24
MOR37546,1. Seizure,2021-07-27
MOR50559,1. Seizure,2023-04-27
MOR11097,1. Seizure,2015-09-11
MOR52059,1. Seizure,2023-01-18
MOR43136,1. Seizure,2022-04-01
MOR28192,1. Seizure,2019-01-25
MOR11324,1. Seizure,2016-08-24
MOR42393,1. Seizure,2022-01-26
MOR33514,9. Enforcement Action / Prosecution,2021-01-25
MOR7273,1. Seizure,2016-10-07
MOR27483,1. Seizure,2019-12-01
MOR14980,1. Seizure,2018-04-27
MOR18180,1. Seizure,2017-03-31
MOR25347,1. Seizure,2015-10-27
MOR50409,1. Seizure,2023-06-22
MOR34262,1. Seizure,2021-04-01
MOR45066,1. Seizure,2021-12-01
MOR5800,1. Seizure,2015-12-10
MOR30617,1. Seizure,2019-05-05
MOR30391,1. Seizure,2020-10-15
MOR4998,1. Seizure,2016-04-19
MOR48985,1. Seizure,2023-03-01
MOR49296,2. Poaching / Illegal Harvesting,2022-06-06
MOR54482,1. Seizure,2024-01-01
MOR47384,1. Seizure,2022-11-01
MOR25053,1. Seizure,2017-08-18
MOR28713,1. Seizure,2018-07-20
MOR32795,1. Seizure,2021-01-30
MOR42412,1. Seizure,2022-01-01
MOR29392,1. Seizure,2016-06-25
MOR33762,1. Seizure,2020-02-01
MOR28570,1. Seizure,2019-08-05
MOR29479,1. Seizure,2019-07-01
MOR18771,1. Seizure,2016-03-14
MOR37329,1. Seizure,2021-05-01
MOR10325,1. Seizure,2017-10-07
MOR44970,1. Seizure,2022-06-18
MOR35582,1. Seizure,2021-01-01
MOR8933,1. Seizure,2017-03-07
MOR22998,1. Seizure,2019-07-24
MOR39952,1. Seizure,2021-01-01
MOR23104,1. Seizure,2019-07-26
MOR52270,9. Enforcement Action / Prosecution,2023-10-11
MOR28481,1. Seizure,2019-05-01
MOR52439,1. Seizure,2023-04-08
MOR44214,1. Seizure,2022-05-29
MOR13261,1. Seizure,2018-03-08
MOR10022,1. Seizure,2017-08-26
MOR30560,1. Seizure,2018-11-14
MOR52227,1. Seizure,2023-09-21
MOR46445,1. Seizure,2016-11-29
MOR17951,1. Seizure,2018-04-21
MOR32080,1. Seizure,2020-11-21
MOR39319,1. Seizure,2021-01-31
MOR42996,1. Seizure,2022-03-18
MOR33877,1. Seizure,2021-03-22
MOR4131,1. Seizure,2016-02-25
MOR36412,1. Seizure,2021-05-01
MOR25296,1. Seizure,2015-03-14
MOR34580,1. Seizure,2015-08-12
MOR28292,1. Seizure,2020-01-09
MOR34407,1. Seizure,2017-09-05
MOR14278,1. Seizure,2015-09-01
MOR29081,1. Seizure,2020-06-09
MOR38854,1. Seizure,2021-10-01
MOR43794,1. Seizure,2022-02-20
MOR41536,2. Poaching / Illegal Harvesting,2016-08-18
MOR28297,1. Seizure,2019-12-09
MOR18844,1. Seizure,2019-03-01
MOR28799,1. Seizure,2020-05-27
MOR18600,1. Seizure,2016-11-23
MOR5002,1. Seizure,2016-04-05
MOR7850,1. Seizure,2017-01-04
MOR29003,1. Seizure,2018-01-01
MOR32573,1. Seizure,2016-10-19
MOR14142,1. Seizure,2018-02-06
MOR25635,1. Seizure,2018-11-25
MOR27772,1. Seizure,2015-06-11
MOR41739,1. Seizure,2022-02-01
MOR42018,1. Seizure,2022-02-23
MOR30536,1. Seizure,2020-04-28
MOR3444,6. Human-Wildlife Conflict,2016-01-03
MOR33802,1. Seizure,2020-02-19
MOR20827,1. Seizure,2019-01-28
MOR20776,1. Seizure,2018-11-07
MOR52403,1. Seizure,2023-09-27
MOR33240,1. Seizure,2019-02-14
MOR15507,1. Seizure,2017-07-24
MOR35951,1. Seizure,2015-05-26
MOR28956,1. Seizure,2018-07-01
MOR42229,1. Seizure,2017-01-01
MOR9964,1. Seizure,2016-07-01
MOR12065,1. Seizure,2017-11-01
MOR14779,1. Seizure,2016-05-09
MOR52165,1. Seizure,2023-09-20
MOR37326,1. Seizure,2021-05-01
MOR36906,1. Seizure,2016-07-01
MOR41262,1. Seizure,2015-09-01
MOR43853,1. Seizure,2021-01-04
MOR18849,1. Seizure,2018-09-04
MOR34692,1. Seizure,2021-04-19
MOR51451,1. Seizure,2023-09-01
MOR14705,1. Seizure,2017-10-20
MOR43908,1. Seizure,2022-03-10
MOR14840,1. Seizure,2018-01-30
MOR17948,1. Seizure,2018-04-18
MOR20735,1. Seizure,2018-08-31
MOR32825,1. Seizure,2020-08-01
MOR49655,1. Seizure,2023-03-23
MOR6770,1. Seizure,2016-02-16
MOR33600,1. Seizure,2020-03-05
MOR48904,1. Seizure,2021-04-20
MOR27740,1. Seizure,2020-03-06
MOR14040,1. Seizure,2018-05-26
MOR33563,1. Seizure,2020-06-03
MOR55378,1. Seizure,2024-01-24
MOR49681,1. Seizure,2023-02-18
MOR34585,1. Seizure,2015-01-01
MOR29388,1. Seizure,2020-07-17
MOR39837,1. Seizure,2017-01-19
MOR3352,1. Seizure,2015-11-15
MOR29467,1. Seizure,2018-08-25
MOR33755,1. Seizure,2021-03-16
MOR55016,2. Poaching / Illegal Harvesting,2023-12-12
MOR3433,9. Enforcement Action / Prosecution,2015-10-19
MOR37180,1. Seizure,2021-01-24
MOR26816,1. Seizure,2020-01-07
MOR31221,1. Seizure,2020-11-19
MOR2715,1. Seizure,2015-03-18
MOR38901,1. Seizure,2021-07-01
MOR17658,1. Seizure,2015-11-11
MOR37097,9. Enforcement Action / Prosecution,2021-06-01
MOR28555,1. Seizure,2019-07-18
MOR10271,1. Seizure,2016-10-18
MOR31846,1. Seizure,2020-12-26
MOR42775,2. Poaching / Illegal Harvesting,2022-03-31
MOR39473,1. Seizure,2017-08-01
MOR39421,1. Seizure,2021-09-18
MOR45125,1. Seizure,2022-06-14
MOR19244,1. Seizure,2019-04-09
MOR28916,1. Seizure,2018-10-23
MOR30287,1. Seizure,2020-06-30
MOR50981,1. Seizure,2023-06-01
MOR43814,1. Seizure,2022-02-01
MOR14991,1. Seizure,2018-03-26
MOR18557,1. Seizure,2017-06-04
MOR12233,1. Seizure,2017-11-04
MOR50083,1. Seizure,2023-04-01
MOR34348,1. Seizure,2021-04-08
MOR35403,1. Seizure,2015-09-01
MOR43774,1. Seizure,2022-03-09
MOR22448,1. Seizure,2015-12-19
MOR44780,1. Seizure,2021-08-26
MOR31610,1. Seizure,2018-06-06
MOR14003,1. Seizure,2017-10-01
MOR30621,1. Seizure,2018-02-03
MOR18575,1. Seizure,2016-11-11
MOR25647,1. Seizure,2018-12-18
MOR45065,2. Poaching / Illegal Harvesting,2022-01-03
MOR51469,5. Animal Injury / Mortality / Welfare,2023-09-17
MOR31069,1. Seizure,2020-02-23
MOR30349,1. Seizure,2020-08-19
MOR42062,1. Seizure,2021-09-09
MOR18847,1. Seizure,2019-03-05
MOR33280,1. Seizure,2021-01-02
MOR20833,1. Seizure,2019-01-28
MOR5472,1. Seizure,2016-04-21
MOR13799,1. Seizure,2017-11-27
MOR7750,2. Poaching / Illegal Harvesting,2016-10-07
MOR15065,1. Seizure,2018-05-13
MOR47191,1. Seizure,2022-10-29
MOR15413,1. Seizure,2018-05-01
MOR25568,1. Seizure,2018-02-07
MOR36173,1. Seizure,2021-03-29
MOR25090,1. Seizure,2019-04-23
MOR41822,1. Seizure,2017-02-01
MOR28291,1. Seizure,2020-01-09
MOR14928,1. Seizure,2017-02-21
MOR54161,1. Seizure,2023-12-03
MOR20989,1. Seizure,2015-02-13
MOR46327,1. Seizure,2017-09-08
MOR52277,1. Seizure,2023-09-16
MOR48645,1. Seizure,2022-07-01
MOR22427,3. Smuggling / Illegal Trade (not elsewhere included),2015-08-01
MOR43491,9. Enforcement Action / Prosecution,2022-05-07
MOR29053,1. Seizure,2020-06-14
MOR43758,1. Seizure,2022-04-28
MOR48352,1. Seizure,2021-08-02
MOR29133,1. Seizure,2020-06-19
MOR27141,1. Seizure,2020-01-24
MOR28970,1. Seizure,2018-04-01
MOR28430,1. Seizure,2019-04-08
MOR28607,1. Seizure,2019-09-03
MOR21469,1. Seizure,2019-05-26
MOR13360,1. Seizure,2017-10-01
MOR28357,1. Seizure,2019-04-24
MOR25628,1. Seizure,2018-11-08
MOR52219,1. Seizure,2023-05-30
MOR14906,1. Seizure,2017-04-06
MOR44143,1. Seizure,2022-02-01
MOR42529,2. Poaching / Illegal Harvesting,2022-03-18
MOR8196,1. Seizure,2017-04-05
MOR30509,1. Seizure,2020-01-16
MOR50377,1. Seizure,2023-02-10
MOR10219,1. Seizure,2017-09-19
MOR10005,1. Seizure,2017-08-17
MOR44284,1. Seizure,2021-11-01
MOR44030,1. Seizure,2022-05-01
MOR39025,1. Seizure,2021-07-27
MOR54825,1. Seizure,2024-01-18
MOR27398,1. Seizure,2019-09-19
MOR25983,1. Seizure,2016-12-22
MOR34283,1. Seizure,2019-10-21
MOR41269,2. Poaching / Illegal Harvesting,2015-08-03
MOR54769,1. Seizure,2016-08-11
MOR37310,1. Seizure,2021-07-08
MOR27546,1. Seizure,2020-02-04
MOR40995,1. Seizure,2021-09-09
MOR26336,1. Seizure,2019-11-15
MOR45099,1. Seizure,2022-02-01
MOR9259,1. Seizure,2016-01-04
MOR44777,1. Seizure,2021-09-01
MOR11041,1. Seizure,2015-08-08
MOR26640,2. Poaching / Illegal Harvesting,2015-05-02
MOR15319,1. Seizure,2017-05-23
MOR15430,1. Seizure,2018-04-01
MOR37061,1. Seizure,2021-07-16
MOR11584,1. Seizure,2017-05-14
MOR49569,2. Poaching / Illegal Harvesting,2022-04-01
MOR37279,1. Seizure,2021-07-01
MOR34361,1. Seizure,2017-01-01
MOR19013,1. Seizure,2017-03-26
MOR36366,1. Seizure,2021-05-05
MOR29624,1. Seizure,2015-02-05
MOR27411,1. Seizure,2019-11-01
MOR35055,2. Poaching / Illegal Harvesting,2021-03-15
MOR8210,1. Seizure,2017-03-25
MOR34231,1. Seizure,2021-03-30
MOR41495,2. Poaching / Illegal Harvesting,2016-10-15
MOR10901,1. Seizure,2016-08-08
MOR12265,1. Seizure,2018-01-16
MOR20639,1. Seizure,2015-07-01
MOR44996,1. Seizure,2022-04-01
MOR41337,1. Seizure,2021-11-25
MOR27547,1. Seizure,2019-10-25
MOR5488,9. Enforcement Action / Prosecution,2016-01-29
MOR5359,1. Seizure,2016-06-15
MOR51190,1. Seizure,2023-07-28
MOR27768,1. Seizure,2019-05-01
MOR35083,1. Seizure,2020-02-16
MOR33633,1. Seizure,2020-01-26
MOR55746,1. Seizure,2023-11-26
MOR36848,1. Seizure,2021-07-01
MOR35973,1. Seizure,2021-05-19
MOR35562,1. Seizure,2021-01-01
MOR10052,1. Seizure,2017-08-03
MOR18540,1. Seizure,2018-08-30
MOR29080,1. Seizure,2020-06-13
MOR3475,1. Seizure,2016-01-05
MOR31517,1. Seizure,2017-02-12
MOR29733,1. Seizure,2020-02-16
MOR33506,1. Seizure,2020-08-11
MOR20841,1. Seizure,2019-02-19
MOR27644,1. Seizure,2020-02-15
MOR49128,1. Seizure,2021-03-19
MOR14793,1. Seizure,2016-01-01
MOR52026,1. Seizure,2022-04-01
MOR7096,3. Smuggling / Illegal Trade (not elsewhere included),2015-05-22
MOR27602,1. Seizure,2016-05-01
MOR49944,1. Seizure,2021-11-18
MOR10902,1. Seizure,2016-10-22
MOR33936,1. Seizure,2021-01-21
MOR30859,1. Seizure,2020-01-12
MOR14110,1. Seizure,2017-12-26
MOR52935,1. Seizure,2015-06-01
MOR32794,2. Poaching / Illegal Harvesting,2021-01-01
MOR23421,1. Seizure,2017-04-03
MOR35422,1. Seizure,2021-03-01
MOR37267,1. Seizure,2021-07-24
MOR11697,1. Seizure,2017-06-20
MOR35039,2. Poaching / Illegal Harvesting,2021-05-01
MOR36031,2. Poaching / Illegal Harvesting,2021-06-01
MOR4927,1. Seizure,2016-04-01
MOR38893,1. Seizure,2021-02-20
MOR52038,1. Seizure,2023-06-30
MOR30847,1. Seizure,2020-01-13
MOR38061,1. Seizure,2021-09-05
MOR28249,1. Seizure,2019-01-01
MOR27234,1. Seizure,2019-03-07
MOR12839,1. Seizure,2017-06-01
MOR28269,1. Seizure,2019-11-03
MOR34936,1. Seizure,2021-04-26
MOR33059,1. Seizure,2021-02-08
MOR25351,1. Seizure,2015-10-31
MOR48947,1. Seizure,2022-04-15
MOR14080,1. Seizure,2017-09-30
MOR17505,1. Seizure,2015-08-22
MOR42935,1. Seizure,2022-04-16
MOR30485,1. Seizure,2020-01-02
MOR44482,9. Enforcement Action / Prosecution,2021-03-16
MOR50180,1. Seizure,2022-09-25
MOR30077,1. Seizure,2015-06-13
MOR41498,2. Poaching / Illegal Harvesting,2016-10-25
MOR35208,1. Seizure,2019-02-01
MOR17915,1. Seizure,2018-06-25
MOR27659,1. Seizure,2020-02-24
MOR26644,2. Poaching / Illegal Harvesting,2015-06-08
MOR44009,1. Seizure,2022-05-13
MOR37456,1. Seizure,2021-07-01
MOR15283,1. Seizure,2017-07-28
MOR51460,1. Seizure,2023-09-17
MOR28584,1. Seizure,2018-11-01
MOR25329,1. Seizure,2015-07-25
MOR30479,1. Seizure,2020-01-15
MOR33634,1. Seizure,2020-02-01
MOR33340,1. Seizure,2020-10-20
MOR25745,1. Seizure,2017-04-01
MOR11552,1. Seizure,2017-01-07
MOR45192,1. Seizure,2021-04-20
MOR49411,1. Seizure,2022-06-25
MOR47729,1. Seizure,2022-10-25
MOR27229,1. Seizure,2019-03-01
MOR36879,1. Seizure,2017-04-21
MOR50611,2. Poaching / Illegal Harvesting,2021-05-04
MOR29020,1. Seizure,2018-10-01
MOR5015,1. Seizure,2016-05-16
MOR30466,1. Seizure,2020-01-02
MOR41285,9. Enforcement Action / Prosecution,2022-01-27
MOR38242,1. Seizure,2021-03-17
MOR51308,1. Seizure,2023-09-01
MOR42455,1. Seizure,2022-01-21
MOR41339,1. Seizure,2021-12-11
MOR12101,1. Seizure,2015-10-10
MOR18458,1. Seizure,2019-01-16
MOR55741,1. Seizure,2023-12-04
MOR55001,1. Seizure,2024-01-01
MOR13366,1. Seizure,2017-12-14
MOR35050,1. Seizure,2021-04-02
MOR39625,1. Seizure,2021-09-15
MOR48466,1. Seizure,2023-02-02
MOR30852,1. Seizure,2020-02-05
MOR43880,1. Seizure,2021-08-20
MOR31647,1. Seizure,2017-12-14
MOR54008,1. Seizure,2023-12-01
MOR51124,1. Seizure,2023-08-28
MOR34226,1. Seizure,2021-03-23
MOR50561,1. Seizure,2022-12-01
MOR31989,1. Seizure,2020-12-31
MOR33613,1. Seizure,2020-02-04
MOR14053,1. Seizure,2018-02-10
MOR12346,1. Seizure,2018-01-10
MOR36353,1. Seizure,2021-04-08
MOR30676,2. Poaching / Illegal Harvesting,2016-12-12
MOR13809,1. Seizure,2018-05-03
MOR10283,1. Seizure,2016-11-01
MOR39420,1. Seizure,2021-09-14
MOR11703,1. Seizure,2017-06-24
MOR33657,1. Seizure,2020-02-01
MOR20718,1. Seizure,2019-03-04
MOR42178,1. Seizure,2021-11-21
MOR29007,1. Seizure,2018-12-01
MOR33528,1. Seizure,2020-07-24
MOR11585,1. Seizure,2017-02-22
MOR13354,1. Seizure,2017-10-26
MOR15601,1. Seizure,2016-09-30
MOR50552,1. Seizure,2023-04-03
MOR43273,1. Seizure,2022-02-24
MOR28640,1. Seizure,2019-09-22
MOR55736,1. Seizure,2023-11-01
MOR29018,1. Seizure,2018-08-15
MOR32398,1. Seizure,2019-08-01
MOR32049,1. Seizure,2020-12-01
MOR30838,1. Seizure,2020-10-10
MOR35558,1. Seizure,2021-02-01
MOR33617,1. Seizure,2020-01-01
MOR46355,1. Seizure,2017-02-22
MOR32387,1. Seizure,2020-03-01
MOR45122,1. Seizure,2022-07-08
MOR25318,1. Seizure,2015-06-01
MOR11998,1. Seizure,2017-11-01
MOR25667,1. Seizure,2019-10-04
MOR50812,1. Seizure,2021-06-01
MOR4194,1. Seizure,2016-03-14
MOR37278,1. Seizure,2021-03-27
MOR37532,1. Seizure,2021-08-04
MOR49453,1. Seizure,2021-10-31
MOR34442,1. Seizure,2020-01-28
MOR14111,1. Seizure,2017-11-01
MOR17064,1. Seizure,2018-10-21
MOR9835,1. Seizure,2016-12-25
MOR15629,1. Seizure,2016-02-15
MOR10280,1. Seizure,2016-11-12
MOR35952,1. Seizure,2015-04-26
MOR44963,1. Seizure,2022-06-23
MOR31056,1. Seizure,2020-11-01
MOR26658,2. Poaching / Illegal Harvesting,2015-06-14
MOR43950,1. Seizure,2022-02-01
MOR28714,1. Seizure,2018-08-18
MOR20774,1. Seizure,2019-04-01
MOR49028,1. Seizure,2023-03-18
MOR5332,1. Seizure,2016-06-13
MOR32058,1. Seizure,2020-12-01
MOR20851,1. Seizure,2019-02-18
MOR5342,1. Seizure,2016-06-09
MOR28131,1. Seizure,2019-11-02
MOR44302,1. Seizure,2021-10-14
MOR35387,1. Seizure,2017-11-12
MOR35096,1. Seizure,2016-11-15
MOR6704,1. Seizure,2016-08-12
MOR39991,1. Seizure,2016-05-16
MOR42070,2. Poaching / Illegal Harvesting,2021-10-01
MOR8821,1. Seizure,2017-05-01
MOR39886,1. Seizure,2016-05-01
MOR28293,1. Seizure,2020-01-07
MOR34279,1. Seizure,2019-10-17
MOR32343,1. Seizure,2018-01-01
MOR31230,1. Seizure,2020-10-18
MOR28950,1. Seizure,2018-08-01
MOR19251,1. Seizure,2019-01-31
MOR27946,1. Seizure,2019-06-01
MOR26100,1. Seizure,2016-04-11
MOR15929,1. Seizure,2018-02-23
MOR53318,1. Seizure,2023-11-02
MOR28436,1. Seizure,2019-08-01
MOR7316,1. Seizure,2016-06-08
MOR14327,1. Seizure,2018-06-17
MOR15505,1. Seizure,2017-08-13
MOR28698,1. Seizure,2019-09-24
MOR26500,1. Seizure,2019-09-26
MOR42138,1. Seizure,2021-11-26
MOR44024,1. Seizure,2022-01-18
MOR8043,1. Seizure,2017-02-17
MOR11718,1. Seizure,2017-09-01
MOR31924,1. Seizure,2018-07-03
MOR31210,1. Seizure,2020-09-09
MOR29148,1. Seizure,2020-05-26
MOR3370,1. Seizure,2015-10-14
MOR36773,1. Seizure,2021-06-28
MOR5449,1. Seizure,2016-05-30
MOR49821,1. Seizure,2023-05-05
MOR3267,2. Poaching / Illegal Harvesting,2015-10-09
MOR27627,1. Seizure,2018-12-01
MOR30438,1. Seizure,2019-11-01
MOR26040,1. Seizure,2019-10-04
MOR6747,1. Seizure,2016-06-19
MOR45601,2. Poaching / Illegal Harvesting,2016-08-03
MOR14187,1. Seizure,2018-05-24
MOR18931,1. Seizure,2018-09-01
MOR48882,1. Seizure,2022-12-14
MOR15174,1. Seizure,2015-09-19
MOR14191,1. Seizure,2018-01-03
MOR24209,1. Seizure,2017-02-01
MOR43416,1. Seizure,2022-02-23
MOR25686,1. Seizure,2019-10-05
MOR37426,2. Poaching / Illegal Harvesting,2021-05-01
MOR15691,1. Seizure,2018-07-22
MOR48377,1. Seizure,2023-01-08
MOR18084,1. Seizure,2017-02-01
MOR8837,1. Seizure,2017-05-22
MOR33040,2. Poaching / Illegal Harvesting,2021-02-09
MOR34629,1. Seizure,2021-04-20
MOR29718,1. Seizure,2020-07-10
MOR28535,1. Seizure,2019-05-20
MOR36015,1. Seizure,2021-05-26
MOR8131,1. Seizure,2017-03-12
MOR25836,1. Seizure,2016-01-13
MOR32120,2. Poaching / Illegal Harvesting,2021-01-11
MOR4380,1. Seizure,2016-03-04
MOR30164,1. Seizure,2020-09-01
MOR13847,1. Seizure,2017-11-01
MOR33284,1. Seizure,2021-02-22
MOR34212,1. Seizure,2021-03-04
MOR11149,1. Seizure,2015-05-24
MOR37769,9. Enforcement Action / Prosecution,2017-03-01
MOR37498,1. Seizure,2021-07-31
MOR48459,1. Seizure,2023-01-16
MOR12652,1. Seizure,2017-07-01
MOR49664,1. Seizure,2022-10-23
MOR37376,1. Seizure,2021-07-01
MOR35852,1. Seizure,2015-05-13
MOR45034,1. Seizure,2021-12-18
MOR28372,1. Seizure,2019-12-03
MOR23643,1. Seizure,2019-08-18
MOR42098,1. Seizure,2021-08-12
MOR14002,1. Seizure,2017-05-01
MOR34606,1. Seizure,2021-04-08
MOR16255,1. Seizure,2018-10-02
MOR32134,2. Poaching / Illegal Harvesting,2021-01-05
MOR30525,1. Seizure,2020-03-02
MOR27264,1. Seizure,2019-03-23
MOR25887,1. Seizure,2016-11-30
MOR46649,1. Seizure,2022-08-30
MOR41349,1. Seizure,2021-10-18
MOR15334,1. Seizure,2017-08-11
MOR42189,1. Seizure,2021-12-11
MOR26645,2. Poaching / Illegal Harvesting,2015-05-19
MOR33763,1. Seizure,2020-02-04
MOR26256,1. Seizure,2018-12-11
MOR4841,1. Seizure,2016-01-22
MOR45167,1. Seizure,2021-08-03
MOR41524,2. Poaching / Illegal Harvesting,2016-08-23
MOR54275,1. Seizure,2024-01-01
MOR10234,1. Seizure,2017-03-05
MOR12907,1. Seizure,2018-02-10
MOR27353,1. Seizure,2019-06-26
MOR51454,1. Seizure,2023-09-01
MOR37115,1. Seizure,2021-07-06
MOR49724,2. Poaching / Illegal Harvesting,2016-11-09
MOR25634,1. Seizure,2018-11-22
MOR27898,1. Seizure,2020-01-08
MOR34476,1. Seizure,2020-02-22
MOR42776,1. Seizure,2022-04-02
MOR10983,1. Seizure,2015-12-22
MOR35237,1. Seizure,2021-05-10
MOR41056,2. Poaching / Illegal Harvesting,2015-12-01
MOR39492,1. Seizure,2016-08-01
MOR14141,1. Seizure,2018-04-25
MOR43225,1. Seizure,2022-04-07
MOR30517,1. Seizure,2020-06-08
MOR49956,1. Seizure,2023-04-03
MOR14421,1. Seizure,2018-05-01
MOR27947,1. Seizure,2019-07-05
MOR34413,1. Seizure,2021-04-06
MOR49768,1. Seizure,2023-06-09
MOR33488,1. Seizure,2020-01-29
MOR48946,1. Seizure,2023-01-16
MOR41491,2. Poaching / Illegal Harvesting,2016-10-10
